name,unreleased_playlists_count,followers,popularity,genres,id,spotify_url,images,unreleased_playlists_ids
Rae Sremmurd,0,7475247,71,"['melodic rap', 'mississippi hip hop', 'pop rap', 'rap', 'trap']",7iZtZyCzp3LItcw1wtPI3D,https://open.spotify.com/artist/7iZtZyCzp3LItcw1wtPI3D,"['https://i.scdn.co/image/ab6761610000e5ebca1568791bf7ac0cf34dbc66', 'https://i.scdn.co/image/ab67616100005174ca1568791bf7ac0cf34dbc66', 'https://i.scdn.co/image/ab6761610000f178ca1568791bf7ac0cf34dbc66']",[]
The Killers,0,7474455,79,"['alternative rock', 'dance rock', 'modern rock', 'permanent wave', 'rock']",0C0XlULifJtAgn6ZNCW2eu,https://open.spotify.com/artist/0C0XlULifJtAgn6ZNCW2eu,"['https://i.scdn.co/image/ab6761610000e5eb207b21f3ed0ee96adce3166a', 'https://i.scdn.co/image/ab67616100005174207b21f3ed0ee96adce3166a', 'https://i.scdn.co/image/ab6761610000f178207b21f3ed0ee96adce3166a']",[]
Prince,10,7463080,72,"['funk', 'funk rock', 'minneapolis sound', 'rock', 'synth funk']",5a2EaR3hamoenG9rDuVn8j,https://open.spotify.com/artist/5a2EaR3hamoenG9rDuVn8j,"['https://i.scdn.co/image/ab6761610000e5ebeaca358712b3fe4ed9814640', 'https://i.scdn.co/image/ab67616100005174eaca358712b3fe4ed9814640', 'https://i.scdn.co/image/ab6761610000f178eaca358712b3fe4ed9814640']","['37i9dQZF1E8Nk4JB9CTFta', '4kTvVKXvtoPjubQwrfoqSK', '5ypLfKvVkYSWkMdAI8vx6L', '37UeVCRkziTSw1bUdKx9qg', '37i9dQZF1E8O1NlnivZwU7', '2Eo4dBsvobnxrz6QPJehXA', '5JUNEwjRDkCduRYZhOCe57', '0XLHaD4PACRBrlv8WKu2eK', '2eU0Ng4aXOraGRjGFmqrmH', '3pIfdEoHDuGpyw1WovsuSS']"
Trey Songz,0,7459919,71,"['dance pop', 'r&b', 'southern hip hop', 'trap', 'urban contemporary']",2iojnBLj0qIMiKPvVhLnsH,https://open.spotify.com/artist/2iojnBLj0qIMiKPvVhLnsH,"['https://i.scdn.co/image/ab6761610000e5ebfd7cca32a58a9bb263fb5c4a', 'https://i.scdn.co/image/ab67616100005174fd7cca32a58a9bb263fb5c4a', 'https://i.scdn.co/image/ab6761610000f178fd7cca32a58a9bb263fb5c4a']",[]
NCT 127,0,7456011,69,"['k-pop', 'k-pop boy group']",7f4ignuCJhLXfZ9giKT7rH,https://open.spotify.com/artist/7f4ignuCJhLXfZ9giKT7rH,"['https://i.scdn.co/image/ab6761610000e5ebdc904dcc7399f1fd90107392', 'https://i.scdn.co/image/ab67616100005174dc904dcc7399f1fd90107392', 'https://i.scdn.co/image/ab6761610000f178dc904dcc7399f1fd90107392']",[]
Charlie Brown Jr.,0,7412786,75,"['brazilian rock', 'hard rock brasileiro', 'rock alternativo brasileiro', 'rock nacional brasileiro']",1on7ZQ2pvgeQF4vmIA09x5,https://open.spotify.com/artist/1on7ZQ2pvgeQF4vmIA09x5,"['https://i.scdn.co/image/ab6761610000e5eb67bc48f32d1cc16497865361', 'https://i.scdn.co/image/ab6761610000517467bc48f32d1cc16497865361', 'https://i.scdn.co/image/ab6761610000f17867bc48f32d1cc16497865361']",[]
Scorpions,0,7406191,74,"['album rock', 'german hard rock', 'german metal', 'german rock', 'hard rock', 'rock']",27T030eWyCQRmDyuvr1kxY,https://open.spotify.com/artist/27T030eWyCQRmDyuvr1kxY,"['https://i.scdn.co/image/ab6761610000e5eb7440170c0628c2945da819c3', 'https://i.scdn.co/image/ab676161000051747440170c0628c2945da819c3', 'https://i.scdn.co/image/ab6761610000f1787440170c0628c2945da819c3']",[]
Destiny's Child,0,7389297,72,"['dance pop', 'girl group', 'pop', 'r&b', 'urban contemporary']",1Y8cdNmUJH7yBTd9yOvr5i,https://open.spotify.com/artist/1Y8cdNmUJH7yBTd9yOvr5i,"['https://i.scdn.co/image/ab6761610000e5ebf75e64532704bd6acf0b4e76', 'https://i.scdn.co/image/ab67616100005174f75e64532704bd6acf0b4e76', 'https://i.scdn.co/image/ab6761610000f178f75e64532704bd6acf0b4e76']",[]
The 1975,1,7387508,77,"['modern alternative rock', 'modern rock', 'pop', 'pov: indie', 'rock']",3mIj9lX2MWuHmhNCA7LSCW,https://open.spotify.com/artist/3mIj9lX2MWuHmhNCA7LSCW,"['https://i.scdn.co/image/ab6761610000e5eb89348336354096fd4e36ca73', 'https://i.scdn.co/image/ab6761610000517489348336354096fd4e36ca73', 'https://i.scdn.co/image/ab6761610000f17889348336354096fd4e36ca73']",['0J7AKgrQTvTXxHyVkRZ5kL']
Marco Antonio Solís,0,7384795,76,"['grupera', 'latin pop', 'musica mexicana', 'ranchera']",3tJnB0s6c3oXPq1SCCavnd,https://open.spotify.com/artist/3tJnB0s6c3oXPq1SCCavnd,"['https://i.scdn.co/image/ab6761610000e5eb9d818606c2582549402ca755', 'https://i.scdn.co/image/ab676161000051749d818606c2582549402ca755', 'https://i.scdn.co/image/ab6761610000f1789d818606c2582549402ca755']",[]
Rick Ross,0,7348925,77,"['dirty south rap', 'gangster rap', 'hip hop', 'rap', 'southern hip hop', 'trap']",1sBkRIssrMs1AbVkOJbc7a,https://open.spotify.com/artist/1sBkRIssrMs1AbVkOJbc7a,"['https://i.scdn.co/image/ab6761610000e5eb8196a8109c28a8b8aca28fae', 'https://i.scdn.co/image/ab676161000051748196a8109c28a8b8aca28fae', 'https://i.scdn.co/image/ab6761610000f1788196a8109c28a8b8aca28fae']",[]
Cazzu,0,7250493,75,"['argentine hip hop', 'rap latina', 'reggaeton', 'trap argentino', 'trap latino', 'urbano latino']",6w3SkAHYPsQ1bxV7VDlG5y,https://open.spotify.com/artist/6w3SkAHYPsQ1bxV7VDlG5y,"['https://i.scdn.co/image/ab6761610000e5eb45c1f856bb8ee60964f90298', 'https://i.scdn.co/image/ab6761610000517445c1f856bb8ee60964f90298', 'https://i.scdn.co/image/ab6761610000f17845c1f856bb8ee60964f90298']",[]
JENNIE,1,7241419,79,['k-pop'],250b0Wlc5Vk0CoUsaCY84M,https://open.spotify.com/artist/250b0Wlc5Vk0CoUsaCY84M,"['https://i.scdn.co/image/ab6761610000e5ebd95cf4457fac4cc62311f84f', 'https://i.scdn.co/image/ab67616100005174d95cf4457fac4cc62311f84f', 'https://i.scdn.co/image/ab6761610000f178d95cf4457fac4cc62311f84f']",['1Ipnp5MZBEGiKQAaTNdQU0']
Jason Mraz,0,7229546,73,"['acoustic pop', 'dance pop', 'neo mellow', 'pop']",4phGZZrJZRo4ElhRtViYdl,https://open.spotify.com/artist/4phGZZrJZRo4ElhRtViYdl,"['https://i.scdn.co/image/ab6761610000e5ebc3b370fc26c83312db52af14', 'https://i.scdn.co/image/ab67616100005174c3b370fc26c83312db52af14', 'https://i.scdn.co/image/ab6761610000f178c3b370fc26c83312db52af14']",[]
Kid Cudi,3,7218514,80,"['hip hop', 'ohio hip hop', 'pop rap', 'rap']",0fA0VVWsXO9YnASrzqfmYu,https://open.spotify.com/artist/0fA0VVWsXO9YnASrzqfmYu,"['https://i.scdn.co/image/ab6761610000e5eb876faa285687786c3d314ae0', 'https://i.scdn.co/image/ab67616100005174876faa285687786c3d314ae0', 'https://i.scdn.co/image/ab6761610000f178876faa285687786c3d314ae0']","['7IjWC2eF5K5Jsj6bROehWG', '59JZJKzKMe2KPbfYrx4ozg', '1q3Cc8CI2NKkH9rUwjYVMo']"
Ana Castela,0,7193852,81,"['agronejo', 'sertanejo', 'sertanejo pop', 'sertanejo universitario']",2CKOmarVWvWqkNWUatHCex,https://open.spotify.com/artist/2CKOmarVWvWqkNWUatHCex,"['https://i.scdn.co/image/ab6761610000e5eb00f3bbcc4e748a4d1745d3f5', 'https://i.scdn.co/image/ab6761610000517400f3bbcc4e748a4d1745d3f5', 'https://i.scdn.co/image/ab6761610000f17800f3bbcc4e748a4d1745d3f5']",[]
PARTYNEXTDOOR,4,7151394,82,"['r&b', 'rap', 'urban contemporary']",2HPaUgqeutzr3jx5a9WyDV,https://open.spotify.com/artist/2HPaUgqeutzr3jx5a9WyDV,"['https://i.scdn.co/image/ab6761610000e5eb957320981e31e862bc2fb844', 'https://i.scdn.co/image/ab67616100005174957320981e31e862bc2fb844', 'https://i.scdn.co/image/ab6761610000f178957320981e31e862bc2fb844']","['2I9CAZruR8OHam9ufU11v5', '71krxPWflpePfvB85mP31h', '7o7bmwJtsiS6o6JyLs5mkB', '7xWtFzrbWLiDXis9gEgtCn']"
Ava Max,0,7102433,80,['pop'],4npEfmQ6YuiwW1GpUmaq3F,https://open.spotify.com/artist/4npEfmQ6YuiwW1GpUmaq3F,"['https://i.scdn.co/image/ab6761610000e5ebdb972b34c76d1f6e643ba616', 'https://i.scdn.co/image/ab67616100005174db972b34c76d1f6e643ba616', 'https://i.scdn.co/image/ab6761610000f178db972b34c76d1f6e643ba616']",[]
Nickelback,0,7068474,80,"['alternative metal', 'canadian rock', 'post-grunge']",6deZN1bslXzeGvOLaLMOIF,https://open.spotify.com/artist/6deZN1bslXzeGvOLaLMOIF,"['https://i.scdn.co/image/ab6761610000e5eb4ad382f899596d8c7b9e8e09', 'https://i.scdn.co/image/ab676161000051744ad382f899596d8c7b9e8e09', 'https://i.scdn.co/image/ab6761610000f1784ad382f899596d8c7b9e8e09']",[]
Filipe Ret,0,7044282,79,['pop rap brasileiro'],7gJN8W0589FisSYJS17K54,https://open.spotify.com/artist/7gJN8W0589FisSYJS17K54,"['https://i.scdn.co/image/ab6761610000e5eb960038cbcb6050d1c01cb7b2', 'https://i.scdn.co/image/ab67616100005174960038cbcb6050d1c01cb7b2', 'https://i.scdn.co/image/ab6761610000f178960038cbcb6050d1c01cb7b2']",[]
Tory Lanez,14,7035862,82,"['canadian hip hop', 'canadian trap', 'melodic rap', 'pop rap', 'r&b', 'rap', 'trap']",2jku7tDXc6XoB6MO2hFuqg,https://open.spotify.com/artist/2jku7tDXc6XoB6MO2hFuqg,"['https://i.scdn.co/image/ab6761610000e5ebbd5d3e1b363c3e26710661c3', 'https://i.scdn.co/image/ab67616100005174bd5d3e1b363c3e26710661c3', 'https://i.scdn.co/image/ab6761610000f178bd5d3e1b363c3e26710661c3']","['4PSnO1sQNPGSOSUJyW4bwo', '1W39v834e70uDZQ93fKnaq', '2jJtY7Gzood2gAU2PU3oX5', '0KyIA6u1pJPUpFaA7fFPts', '6iAiKfSNy9VGfkMWHLrIVF', '0Fbj655ByT9NcOz9roBKMk', '58vY12NBuqOZFKGvfkw9PU', '1x28eC7MvNL28NfHUa8mQt', '1ChkLGDAsOJ3sk7qDWvSUl', '22uYk1Avr4V7R8HLCIfi5v', '0dMI8oKJnv0dxTmaWUPcxA', '2AI9c85blaP94BfRCubK4Q', '4oKgil7rMuu7YVpU10xvld', '3Y0zgP5T0ecAuWCc67RaKw']"
Madison Beer,2,7020704,75,['pop'],2kRfqPViCqYdSGhYSM9R0Q,https://open.spotify.com/artist/2kRfqPViCqYdSGhYSM9R0Q,"['https://i.scdn.co/image/ab6761610000e5ebe0b37426761bbaa441615c5b', 'https://i.scdn.co/image/ab67616100005174e0b37426761bbaa441615c5b', 'https://i.scdn.co/image/ab6761610000f178e0b37426761bbaa441615c5b']","['1euQOTWBGz8Kbu7y19hu6q', '5STTG1YQRGU1Ivtr3eW0wK']"
John Legend,0,7010312,76,"['neo soul', 'pop', 'pop soul', 'urban contemporary']",5y2Xq6xcjJb2jVM54GHK3t,https://open.spotify.com/artist/5y2Xq6xcjJb2jVM54GHK3t,"['https://i.scdn.co/image/ab6761610000e5eb01784e44ffd1a339350f4417', 'https://i.scdn.co/image/ab6761610000517401784e44ffd1a339350f4417', 'https://i.scdn.co/image/ab6761610000f17801784e44ffd1a339350f4417']",[]
Maria Becerra,0,6995320,82,"['pop argentino', 'urbano latino']",1DxLCyH42yaHKGK3cl5bvG,https://open.spotify.com/artist/1DxLCyH42yaHKGK3cl5bvG,"['https://i.scdn.co/image/ab6761610000e5eb77a953d390a2dfa7482899cb', 'https://i.scdn.co/image/ab6761610000517477a953d390a2dfa7482899cb', 'https://i.scdn.co/image/ab6761610000f17877a953d390a2dfa7482899cb']",[]
Tyga,0,6969958,79,"['hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",5LHRHt1k9lMyONurDHEdrp,https://open.spotify.com/artist/5LHRHt1k9lMyONurDHEdrp,"['https://i.scdn.co/image/ab6761610000e5eb1d8e3ecf59f556b8e4fafce8', 'https://i.scdn.co/image/ab676161000051741d8e3ecf59f556b8e4fafce8', 'https://i.scdn.co/image/ab6761610000f1781d8e3ecf59f556b8e4fafce8']",[]
Creedence Clearwater Revival,0,6955103,82,"['album rock', 'classic rock', 'country rock', 'mellow gold', 'rock', 'southern rock', 'swamp rock']",3IYUhFvPQItj6xySrBmZkd,https://open.spotify.com/artist/3IYUhFvPQItj6xySrBmZkd,"['https://i.scdn.co/image/ab6761610000e5ebd2e2b04b7ba5d60b72f54506', 'https://i.scdn.co/image/ab67616100005174d2e2b04b7ba5d60b72f54506', 'https://i.scdn.co/image/ab6761610000f178d2e2b04b7ba5d60b72f54506']",[]
Disturbed,0,6883931,78,"['alternative metal', 'nu metal', 'rap metal', 'rock']",3TOqt5oJwL9BE2NG9MEwDa,https://open.spotify.com/artist/3TOqt5oJwL9BE2NG9MEwDa,"['https://i.scdn.co/image/ab6761610000e5eb012addc95f5b2e7283f45446', 'https://i.scdn.co/image/ab67616100005174012addc95f5b2e7283f45446', 'https://i.scdn.co/image/ab6761610000f178012addc95f5b2e7283f45446']",[]
6ix9ine,1,6853807,73,['emo rap'],7gZfnEnfiaHzxARJ2LeXrf,https://open.spotify.com/artist/7gZfnEnfiaHzxARJ2LeXrf,"['https://i.scdn.co/image/ab6761610000e5ebe496acc0275b2bfd673c21a9', 'https://i.scdn.co/image/ab67616100005174e496acc0275b2bfd673c21a9', 'https://i.scdn.co/image/ab6761610000f178e496acc0275b2bfd673c21a9']",['2fPIZTDzmQWeOfgUrOavdZ']
Jimi Hendrix,0,6846407,70,"['acid rock', 'album rock', 'alternative rock', 'classic rock', 'hard rock', 'proto-metal', 'psychedelic rock', 'rock']",776Uo845nYHJpNaStv1Ds4,https://open.spotify.com/artist/776Uo845nYHJpNaStv1Ds4,"['https://i.scdn.co/image/ab6761610000e5eb31f6ab67e6025de876475814', 'https://i.scdn.co/image/ab6761610000517431f6ab67e6025de876475814', 'https://i.scdn.co/image/ab6761610000f17831f6ab67e6025de876475814']",[]
Florence + The Machine,0,6844938,78,"['baroque pop', 'modern rock', 'neo mellow', 'uk alternative pop']",1moxjboGR7GNWYIMWsRjgG,https://open.spotify.com/artist/1moxjboGR7GNWYIMWsRjgG,"['https://i.scdn.co/image/ab6761610000e5ebe3c37f869b830d1cf1ec829a', 'https://i.scdn.co/image/ab67616100005174e3c37f869b830d1cf1ec829a', 'https://i.scdn.co/image/ab6761610000f178e3c37f869b830d1cf1ec829a']",[]
Summer Walker,0,6831032,80,"['r&b', 'rap']",57LYzLEk2LcFghVwuWbcuS,https://open.spotify.com/artist/57LYzLEk2LcFghVwuWbcuS,"['https://i.scdn.co/image/ab6761610000e5ebfade412170364e8067c9df7a', 'https://i.scdn.co/image/ab67616100005174fade412170364e8067c9df7a', 'https://i.scdn.co/image/ab6761610000f178fade412170364e8067c9df7a']",[]
Blueface,0,6783149,65,"['cali rap', 'rap', 'trap']",3Fl1V19tmjt57oBdxXKAjJ,https://open.spotify.com/artist/3Fl1V19tmjt57oBdxXKAjJ,"['https://i.scdn.co/image/ab6761610000e5eb9ee6c8739ef1f20553231132', 'https://i.scdn.co/image/ab676161000051749ee6c8739ef1f20553231132', 'https://i.scdn.co/image/ab6761610000f1789ee6c8739ef1f20553231132']",[]
Daniel Caesar,5,6730302,83,['canadian contemporary r&b'],20wkVLutqVOYrc0kxFs7rA,https://open.spotify.com/artist/20wkVLutqVOYrc0kxFs7rA,"['https://i.scdn.co/image/ab6761610000e5ebe5bc630548fb3517cf90edb8', 'https://i.scdn.co/image/ab67616100005174e5bc630548fb3517cf90edb8', 'https://i.scdn.co/image/ab6761610000f178e5bc630548fb3517cf90edb8']","['5Jg0ADVgJ5gTfS0vHhpmqU', '7uwdN1oHkmxXPRfc6CWT8W', '6GnczmwHOJyGbmdGjCX5if', '0rtkY9WIUs3p9X0dDYfn8C', '6IOQxJxzLHhRZ177uWxXwE']"
Mau y Ricky,0,6716328,69,"['latin pop', 'pop venezolano', 'reggaeton', 'urbano latino']",2wkoKEfS6dXwThbyTnZWFU,https://open.spotify.com/artist/2wkoKEfS6dXwThbyTnZWFU,"['https://i.scdn.co/image/ab6761610000e5eb2d0130d0ab3180b3eed46b02', 'https://i.scdn.co/image/ab676161000051742d0130d0ab3180b3eed46b02', 'https://i.scdn.co/image/ab6761610000f1782d0130d0ab3180b3eed46b02']",[]
Ciara,0,6711158,72,"['dance pop', 'hip pop', 'pop', 'r&b', 'urban contemporary']",2NdeV5rLm47xAvogXrYhJX,https://open.spotify.com/artist/2NdeV5rLm47xAvogXrYhJX,"['https://i.scdn.co/image/ab6761610000e5eb7aba0bf3576fe56c2b367c83', 'https://i.scdn.co/image/ab676161000051747aba0bf3576fe56c2b367c83', 'https://i.scdn.co/image/ab6761610000f1787aba0bf3576fe56c2b367c83']",[]
OFFICIAL HIGE DANDISM,0,6689130,71,"['anime', 'anime rock', 'j-pop']",5Vo1hnCRmCM6M4thZCInCj,https://open.spotify.com/artist/5Vo1hnCRmCM6M4thZCInCj,"['https://i.scdn.co/image/ab6761610000e5ebf9f7513528a90d1dde6d3aaa', 'https://i.scdn.co/image/ab67616100005174f9f7513528a90d1dde6d3aaa', 'https://i.scdn.co/image/ab6761610000f178f9f7513528a90d1dde6d3aaa']",[]
Jeremih,0,6684251,75,"['chicago rap', 'pop rap', 'r&b', 'southern hip hop', 'trap', 'urban contemporary']",3KV3p5EY4AvKxOlhGHORLg,https://open.spotify.com/artist/3KV3p5EY4AvKxOlhGHORLg,"['https://i.scdn.co/image/ab6761610000e5eb8ddeab89a67542470e2631c8', 'https://i.scdn.co/image/ab676161000051748ddeab89a67542470e2631c8', 'https://i.scdn.co/image/ab6761610000f1788ddeab89a67542470e2631c8']",[]
Gwen Stefani,0,6612095,74,"['dance pop', 'pop']",4yiQZ8tQPux8cPriYMWUFP,https://open.spotify.com/artist/4yiQZ8tQPux8cPriYMWUFP,"['https://i.scdn.co/image/ab6761610000e5eb64b94bebbaee56f793e24853', 'https://i.scdn.co/image/ab6761610000517464b94bebbaee56f793e24853', 'https://i.scdn.co/image/ab6761610000f17864b94bebbaee56f793e24853']",[]
Bob Dylan,5,6609735,74,"['classic rock', 'country rock', 'folk', 'folk rock', 'rock', 'roots rock', 'singer-songwriter']",74ASZWbe4lXaubB36ztrGX,https://open.spotify.com/artist/74ASZWbe4lXaubB36ztrGX,"['https://i.scdn.co/image/ab6772690000c46cd7064356b04a156664a37c4f', 'https://i.scdn.co/image/ab6772690000dd22d7064356b04a156664a37c4f', 'https://i.scdn.co/image/ab6772690000bac3d7064356b04a156664a37c4f', 'https://i.scdn.co/image/ab67726900008f74d7064356b04a156664a37c4f']","['0zo7Dw5Kyx1PvnKnmYxtFG', '3w5QFoqUszHhSghUopAw5b', '7BXVc3M8hjr2uwOR1ziLL9', '4AzwbRH4089KhGBl2zKMH2', '5xdiLJdR8pmW8CIVe7l2ne']"
Dadju,0,6608958,74,"['french hip hop', 'pop urbaine', 'r&b francais']",4sbXXFzEWJY2zsZjelerjX,https://open.spotify.com/artist/4sbXXFzEWJY2zsZjelerjX,"['https://i.scdn.co/image/ab6761610000e5eb0910ff09d3b54b114d233aa3', 'https://i.scdn.co/image/ab676161000051740910ff09d3b54b114d233aa3', 'https://i.scdn.co/image/ab6761610000f1780910ff09d3b54b114d233aa3']",[]
Iggy Azalea,0,6608229,69,"['australian hip hop', 'dance pop', 'pop']",5yG7ZAZafVaAlMTeBybKAL,https://open.spotify.com/artist/5yG7ZAZafVaAlMTeBybKAL,"['https://i.scdn.co/image/ab6761610000e5eb698a6abf2897a8fc8283cc0c', 'https://i.scdn.co/image/ab67616100005174698a6abf2897a8fc8283cc0c', 'https://i.scdn.co/image/ab6761610000f178698a6abf2897a8fc8283cc0c']",[]
Stevie Wonder,0,6594105,76,"['motown', 'soul']",7guDJrEfX3qb6FEbdPA5qi,https://open.spotify.com/artist/7guDJrEfX3qb6FEbdPA5qi,"['https://i.scdn.co/image/c59faacbed7aa770266bad048660810eca204108', 'https://i.scdn.co/image/37c7875911b1d8195b05d40061a86bd01908a0d9', 'https://i.scdn.co/image/3b24b51bf11404089c4d66acd0c612539c77e7e7', 'https://i.scdn.co/image/05489744160e3f6f94f707fa1e2a6d4bbd14a298']",[]
Depeche Mode,0,6584529,75,"['dance rock', 'new romantic', 'new wave', 'permanent wave', 'rock', 'synthpop']",762310PdDnwsDxAQxzQkfX,https://open.spotify.com/artist/762310PdDnwsDxAQxzQkfX,"['https://i.scdn.co/image/ab6761610000e5ebaff13c9484fdad590ccfb73c', 'https://i.scdn.co/image/ab67616100005174aff13c9484fdad590ccfb73c', 'https://i.scdn.co/image/ab6761610000f178aff13c9484fdad590ccfb73c']",[]
7 Minutoz,0,6572271,67,"['nerdcore brasileiro', 'rap geek']",2563ILWHSx52eOxOoi5rJW,https://open.spotify.com/artist/2563ILWHSx52eOxOoi5rJW,"['https://i.scdn.co/image/ab6761610000e5eb9aeb71d29f736120ddc00620', 'https://i.scdn.co/image/ab676161000051749aeb71d29f736120ddc00620', 'https://i.scdn.co/image/ab6761610000f1789aeb71d29f736120ddc00620']",[]
Jason Aldean,0,6563030,74,"['contemporary country', 'country', 'country road', 'modern country rock']",3FfvYsEGaIb52QPXhg4DcH,https://open.spotify.com/artist/3FfvYsEGaIb52QPXhg4DcH,"['https://i.scdn.co/image/ab6761610000e5eb70d22778295f215b94941a21', 'https://i.scdn.co/image/ab6761610000517470d22778295f215b94941a21', 'https://i.scdn.co/image/ab6761610000f17870d22778295f215b94941a21']",[]
Bruce Springsteen,1,6546564,79,"['heartland rock', 'mellow gold', 'permanent wave', 'rock', 'singer-songwriter']",3eqjTLE0HfPfh78zjh6TqT,https://open.spotify.com/artist/3eqjTLE0HfPfh78zjh6TqT,"['https://i.scdn.co/image/ab6761610000e5eb81df2fa2f937029ec986bbb8', 'https://i.scdn.co/image/ab6761610000517481df2fa2f937029ec986bbb8', 'https://i.scdn.co/image/ab6761610000f17881df2fa2f937029ec986bbb8']",['3zEveQEwREeDLie5BgeWKW']
Sfera Ebbasta,0,6545187,78,"['italian hip hop', 'italian pop', 'trap italiana', 'trap latino']",23TFHmajVfBtlRx5MXqgoz,https://open.spotify.com/artist/23TFHmajVfBtlRx5MXqgoz,"['https://i.scdn.co/image/ab6761610000e5eb001b450ba15d86b0023c2281', 'https://i.scdn.co/image/ab67616100005174001b450ba15d86b0023c2281', 'https://i.scdn.co/image/ab6761610000f178001b450ba15d86b0023c2281']",[]
Five Finger Death Punch,0,6504260,75,"['alternative metal', 'groove metal', 'nu metal']",5t28BP42x2axFnqOOMg3CM,https://open.spotify.com/artist/5t28BP42x2axFnqOOMg3CM,"['https://i.scdn.co/image/ab6761610000e5eb1e7f796a17c2dc3c28bdeeb9', 'https://i.scdn.co/image/ab676161000051741e7f796a17c2dc3c28bdeeb9', 'https://i.scdn.co/image/ab6761610000f1781e7f796a17c2dc3c28bdeeb9']",[]
Brent Faiyaz,10,6495404,84,"['r&b', 'rap']",3tlXnStJ1fFhdScmQeLpuG,https://open.spotify.com/artist/3tlXnStJ1fFhdScmQeLpuG,"['https://i.scdn.co/image/ab6761610000e5ebe187dca750abfd3688836309', 'https://i.scdn.co/image/ab67616100005174e187dca750abfd3688836309', 'https://i.scdn.co/image/ab6761610000f178e187dca750abfd3688836309']","['7fM33sdtrda77I7ZO9JVY7', '4K4ovTNSDOE3Sse6NwLM78', '5jL1qdc1II3YOBGjQeITmj', '6b6hjxHAPJrOXCSKZl1ikk', '2z3pHLMXsz4CfNIh7EgJst', '48KwXlTIl4OiuhXQm42U82', '3ZtC03l6BKsHsUtfwnTCNZ', '67uEowuh4ovnPuhjPYHauq', '0ugp2UPQ5XSvNmGWeWpum1', '1wZ7oLaHOH095PDq4gQkM5']"
Mac DeMarco,0,6465990,81,"['edmonton indie', 'lo-fi indie', 'pov: indie', 'slacker rock']",3Sz7ZnJQBIHsXLUSo0OQtM,https://open.spotify.com/artist/3Sz7ZnJQBIHsXLUSo0OQtM,"['https://i.scdn.co/image/ab6761610000e5eb3cef7752073cbbd2cc04c6f0', 'https://i.scdn.co/image/ab676161000051743cef7752073cbbd2cc04c6f0', 'https://i.scdn.co/image/ab6761610000f1783cef7752073cbbd2cc04c6f0']",[]
aespa,5,6459929,80,['k-pop girl group'],6YVMFz59CuY7ngCxTxjpxE,https://open.spotify.com/artist/6YVMFz59CuY7ngCxTxjpxE,"['https://i.scdn.co/image/ab6761610000e5eb573935eb61a1897aeb43c531', 'https://i.scdn.co/image/ab67616100005174573935eb61a1897aeb43c531', 'https://i.scdn.co/image/ab6761610000f178573935eb61a1897aeb43c531']","['3mzP6YRa7dANh7GQXKbNOP', '6sg2pK9nmVA2w2afQfh2Qn', '0vQpXo5sPc9yXLBphGeMAg', '37BOIb5qIFBNjVRVZDRjXf', '5JdwxfVZoskv1n6qGN6N9a']"
Legião Urbana,0,6437459,70,"['mpb', 'rock brasiliense', 'rock nacional brasileiro']",6tw6EpC9RgmSRZiZg0n22t,https://open.spotify.com/artist/6tw6EpC9RgmSRZiZg0n22t,"['https://i.scdn.co/image/cd410bc7c6e3591f65d9c9ee9516d2e96acfed42', 'https://i.scdn.co/image/d0a544a5f9e0a548536b9bc0449e50137e0dd08c', 'https://i.scdn.co/image/3ec7aa085b47711065443477cbd83aa39a056f13', 'https://i.scdn.co/image/183df4c68c2028e4a59abc49c8e659429086f254']",[]
Mumford & Sons,0,6436192,72,"['modern folk rock', 'modern rock', 'neo mellow', 'stomp and holler', 'uk americana']",3gd8FJtBJtkRxdfbTu19U2,https://open.spotify.com/artist/3gd8FJtBJtkRxdfbTu19U2,"['https://i.scdn.co/image/ab6761610000e5eb9dadab92d8236e846b16fe3a', 'https://i.scdn.co/image/ab676161000051749dadab92d8236e846b16fe3a', 'https://i.scdn.co/image/ab6761610000f1789dadab92d8236e846b16fe3a']",[]
December Avenue,0,6428362,66,"['opm', 'pinoy pop punk']",4qFxP3qN9GsnZDOkAE6x2m,https://open.spotify.com/artist/4qFxP3qN9GsnZDOkAE6x2m,"['https://i.scdn.co/image/ab6761610000e5eb9a3f6f8345e27e6dccd0346b', 'https://i.scdn.co/image/ab676161000051749a3f6f8345e27e6dccd0346b', 'https://i.scdn.co/image/ab6761610000f1789a3f6f8345e27e6dccd0346b']",[]
La Santa Grifa,0,6427933,76,"['mexican hip hop', 'sad sierreno', 'tamaulipas rap']",1oH2B8tcHn4Gpl2bmmyd4A,https://open.spotify.com/artist/1oH2B8tcHn4Gpl2bmmyd4A,"['https://i.scdn.co/image/ab6761610000e5eb6fb848e6126054ad4f4dbb70', 'https://i.scdn.co/image/ab676161000051746fb848e6126054ad4f4dbb70', 'https://i.scdn.co/image/ab6761610000f1786fb848e6126054ad4f4dbb70']",[]
